"TableTitle"	"Variable"	"Units"	"Year"	"Age.group"	"Sex"	"Residence"	"Region"	"Wealth.quintle"	"Value"
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Central"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Central"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Central"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Central"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Central"	"Second"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Central"	"Total"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Coast"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Coast"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Coast"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Coast"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Coast"	"Second"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Coast"	"Total"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Eastern"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Eastern"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Eastern"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Eastern"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Eastern"	"Second"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Eastern"	"Total"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nairobi"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nairobi"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nairobi"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nairobi"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nairobi"	"Second"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nairobi"	"Total"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"North Eastern"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"North Eastern"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"North Eastern"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"North Eastern"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"North Eastern"	"Second"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"North Eastern"	"Total"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nyanza"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nyanza"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nyanza"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nyanza"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nyanza"	"Second"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Nyanza"	"Total"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Rift Valley"	"Fourth"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Rift Valley"	"Highest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Rift Valley"	"Lowest"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Rift Valley"	"Middle"	
"Table 2.13.2 Educational attainment of the male household population"	"Median years of schooling completed by the defacto household population age six and over"	"years"	"2014"	"15-19"	"Male"	"Rural"	"Rift Valley"	"Second"	
